Date,births,,,,,,,
10/3/1984,11487,,,,,,,
10/4/1984,11339,,,,,,,
10/5/1984,11387,,,,,,,
10/6/1984,9523,,,,,,,
10/7/1984,8749,,,,,,,
10/8/1984,11054,,,,,,,
10/9/1984,11435,,,,,,,
10/10/1984,11146,,,,,,,
10/11/1984,11060,,,,,,,
10/12/1984,11018,,,,,,,
10/13/1984,9009,,,,,,,
10/14/1984,8836,,,,,,,
10/15/1984,10961,,,,,,,
10/16/1984,10999,,,,,,,
10/17/1984,10693,,,,,,,
10/18/1984,10597,,,,,,,
10/19/1984,10837,,,,,,,
10/20/1984,8791,,,,,,,
10/21/1984,8544,,,,,,,
10/22/1984,10609,,,,,,,
10/23/1984,10883,,,,,,,
10/24/1984,10395,,,,,,,
10/25/1984,10463,,,,,,,
10/26/1984,10568,,,,,,,
10/27/1984,8882,,,,,,,
10/28/1984,8910,,,,,,,
10/29/1984,10266,,,,,,,
10/30/1984,10458,,,,,,,
10/31/1984,10033,,,,,,,
11/1/1984,10602,,,,,,,
11/2/1984,10436,,,,,,,
11/3/1984,8526,,,,,,,
11/4/1984,8380,,,,,,,
11/5/1984,10572,,,,,,,
11/6/1984,10506,,,,,,,
11/7/1984,10291,,,,,,,
11/8/1984,10378,,,,,,,
11/9/1984,10772,,,,,,,
11/10/1984,8487,,,,,,,
11/11/1984,8576,,,,,,,
11/12/1984,10262,,,,,,,
11/13/1984,10755,,,,,,,
11/14/1984,10403,,,,,,,
11/15/1984,10701,,,,,,,
11/16/1984,10722,,,,,,,
11/17/1984,8688,,,,,,,
11/18/1984,8300,,,,,,,
11/19/1984,10740,,,,,,,
11/20/1984,10941,,,,,,,
11/21/1984,10501,,,,,,,
11/22/1984,8011,,,,,,,
11/23/1984,9689,,,,,,,
11/24/1984,8512,,,,,,,
11/25/1984,8543,,,,,,,
11/26/1984,10656,,,,,,,
11/27/1984,10819,,,,,,,
11/28/1984,10458,,,,,,,
11/29/1984,10387,,,,,,,
11/30/1984,10560,,,,,,,
12/1/1984,8479,,,,,,,
12/2/1984,8348,,,,,,,
12/3/1984,10289,,,,,,,
12/4/1984,10544,,,,,,,
12/5/1984,10182,,,,,,,
12/6/1984,10172,,,,,,,
12/7/1984,10260,,,,,,,
12/8/1984,8459,,,,,,,
12/9/1984,8267,,,,,,,
12/10/1984,10506,,,,,,,
12/11/1984,10747,,,,,,,
12/12/1984,10569,,,,,,,
12/13/1984,10378,,,,,,,
12/14/1984,10630,,,,,,,
12/15/1984,8505,,,,,,,
12/16/1984,8253,,,,,,,
12/17/1984,10760,,,,,,,
12/18/1984,11444,,,,,,,
12/19/1984,10933,,,,,,,
12/20/1984,10825,,,,,,,
12/21/1984,10474,,,,,,,
12/22/1984,8519,,,,,,,
12/23/1984,7901,,,,,,,
12/24/1984,8575,,,,,,,
12/25/1984,7851,,,,,,,
12/26/1984,9777,,,,,,,
12/27/1984,11224,,,,,,,
12/28/1984,11705,,,,,,,
12/29/1984,9254,,,,,,,
12/30/1984,8386,,,,,,,
12/31/1984,10105,,,,,,,
1/1/1985,8335,,,,,,,
1/2/1985,9377,,,,,,,
1/3/1985,10052,,,,,,,
1/4/1985,10458,,,,,,,
1/5/1985,8648,,,,,,,
1/6/1985,8477,,,,,,,
1/7/1985,10078,,,,,,,
1/8/1985,10242,,,,,,,
1/9/1985,9988,,,,,,,
1/10/1985,10150,,,,,,,
1/11/1985,10501,,,,,,,
1/12/1985,8759,,,,,,,
1/13/1985,8247,,,,,,,
1/14/1985,10409,,,,,,,
1/15/1985,10692,,,,,,,
1/16/1985,10199,,,,,,,
1/17/1985,10391,,,,,,,
1/18/1985,10865,,,,,,,
1/19/1985,8982,,,,,,,
1/20/1985,8345,,,,,,,
1/21/1985,10314,,,,,,,
1/22/1985,10598,,,,,,,
1/23/1985,10496,,,,,,,
1/24/1985,10470,,,,,,,
1/25/1985,10755,,,,,,,
1/26/1985,8774,,,,,,,
1/27/1985,8441,,,,,,,
1/28/1985,10322,,,,,,,
1/29/1985,10582,,,,,,,
1/30/1985,10308,,,,,,,
1/31/1985,10162,,,,,,,
2/1/1985,10591,,,,,,,
2/2/1985,8829,,,,,,,
2/3/1985,8347,,,,,,,
2/4/1985,10338,,,,,,,
2/5/1985,10607,,,,,,,
2/6/1985,10506,,,,,,,
2/7/1985,10508,,,,,,,
2/8/1985,10579,,,,,,,
2/9/1985,8921,,,,,,,
2/10/1985,8607,,,,,,,
2/11/1985,10597,,,,,,,
2/12/1985,10889,,,,,,,
2/13/1985,10306,,,,,,,
2/14/1985,11363,,,,,,,
2/15/1985,10681,,,,,,,
2/16/1985,8883,,,,,,,
2/17/1985,8476,,,,,,,
2/18/1985,9925,,,,,,,
2/19/1985,10572,,,,,,,
2/20/1985,10536,,,,,,,
2/21/1985,10583,,,,,,,
2/22/1985,10729,,,,,,,
2/23/1985,8833,,,,,,,
2/24/1985,8836,,,,,,,
2/25/1985,10529,,,,,,,
2/26/1985,10718,,,,,,,
2/27/1985,10671,,,,,,,
2/28/1985,10616,,,,,,,
3/1/1985,10876,,,,,,,
3/2/1985,8824,,,,,,,
3/3/1985,8554,,,,,,,
3/4/1985,10629,,,,,,,
3/5/1985,10797,,,,,,,
3/6/1985,10475,,,,,,,
3/7/1985,10509,,,,,,,
3/8/1985,10927,,,,,,,
3/9/1985,9010,,,,,,,
3/10/1985,8344,,,,,,,
3/11/1985,10544,,,,,,,
3/12/1985,10812,,,,,,,
3/13/1985,10286,,,,,,,
3/14/1985,10732,,,,,,,
3/15/1985,10610,,,,,,,
3/16/1985,8690,,,,,,,
3/17/1985,8503,,,,,,,
3/18/1985,10516,,,,,,,
3/19/1985,10803,,,,,,,
3/20/1985,10683,,,,,,,
3/21/1985,10591,,,,,,,
3/22/1985,10792,,,,,,,
3/23/1985,8867,,,,,,,
3/24/1985,8458,,,,,,,
3/25/1985,10472,,,,,,,
3/26/1985,10918,,,,,,,
3/27/1985,10666,,,,,,,
3/28/1985,10890,,,,,,,
3/29/1985,11037,,,,,,,
3/30/1985,8887,,,,,,,
3/31/1985,8321,,,,,,,
4/1/1985,9834,,,,,,,
4/2/1985,11263,,,,,,,
4/3/1985,10554,,,,,,,
4/4/1985,10589,,,,,,,
4/5/1985,10238,,,,,,,
4/6/1985,8761,,,,,,,
4/7/1985,8136,,,,,,,
4/8/1985,10135,,,,,,,
4/9/1985,10541,,,,,,,
4/10/1985,10559,,,,,,,
4/11/1985,10506,,,,,,,
4/12/1985,10733,,,,,,,
4/13/1985,8766,,,,,,,
4/14/1985,8390,,,,,,,
4/15/1985,10607,,,,,,,
4/16/1985,11121,,,,,,,
4/17/1985,10493,,,,,,,
4/18/1985,10464,,,,,,,
4/19/1985,11178,,,,,,,
4/20/1985,8797,,,,,,,
4/21/1985,8639,,,,,,,
4/22/1985,10712,,,,,,,
4/23/1985,11030,,,,,,,
4/24/1985,10413,,,,,,,
4/25/1985,10634,,,,,,,
4/26/1985,10671,,,,,,,
4/27/1985,8925,,,,,,,
4/28/1985,8059,,,,,,,
4/29/1985,10484,,,,,,,
4/30/1985,10894,,,,,,,
5/1/1985,10727,,,,,,,
5/2/1985,10728,,,,,,,
5/3/1985,10593,,,,,,,
5/4/1985,8680,,,,,,,
5/5/1985,8678,,,,,,,
5/6/1985,10642,,,,,,,
5/7/1985,11267,,,,,,,
5/8/1985,10723,,,,,,,
5/9/1985,10764,,,,,,,
5/10/1985,11005,,,,,,,
5/11/1985,8971,,,,,,,
5/12/1985,8643,,,,,,,
5/13/1985,10154,,,,,,,
5/14/1985,11099,,,,,,,
5/15/1985,10762,,,,,,,
5/16/1985,10409,,,,,,,
5/17/1985,10845,,,,,,,
5/18/1985,8950,,,,,,,
5/19/1985,8453,,,,,,,
5/20/1985,10955,,,,,,,
5/21/1985,10962,,,,,,,
5/22/1985,10908,,,,,,,
5/23/1985,10845,,,,,,,
5/24/1985,11196,,,,,,,
5/25/1985,8925,,,,,,,
5/26/1985,8756,,,,,,,
5/27/1985,9049,,,,,,,
5/28/1985,10865,,,,,,,
5/29/1985,11225,,,,,,,
5/30/1985,10943,,,,,,,
5/31/1985,11288,,,,,,,
6/1/1985,8996,,,,,,,
6/2/1985,8753,,,,,,,
6/3/1985,10538,,,,,,,
6/4/1985,10772,,,,,,,
6/5/1985,10846,,,,,,,
6/6/1985,10805,,,,,,,
6/7/1985,10993,,,,,,,
6/8/1985,8936,,,,,,,
6/9/1985,8789,,,,,,,
6/10/1985,10919,,,,,,,
6/11/1985,11091,,,,,,,
6/12/1985,10620,,,,,,,
6/13/1985,10402,,,,,,,
6/14/1985,11047,,,,,,,
6/15/1985,8991,,,,,,,
6/16/1985,8831,,,,,,,
6/17/1985,10962,,,,,,,
6/18/1985,11141,,,,,,,
6/19/1985,10856,,,,,,,
6/20/1985,11341,,,,,,,
6/21/1985,11204,,,,,,,
6/22/1985,9258,,,,,,,
6/23/1985,8757,,,,,,,
6/24/1985,11014,,,,,,,
6/25/1985,11385,,,,,,,
6/26/1985,11112,,,,,,,
6/27/1985,11066,,,,,,,
6/28/1985,11360,,,,,,,
6/29/1985,9200,,,,,,,
6/30/1985,8877,,,,,,,
7/1/1985,11302,,,,,,,
7/2/1985,11905,,,,,,,
7/3/1985,11698,,,,,,,
7/4/1985,9176,,,,,,,
7/5/1985,11233,,,,,,,
7/6/1985,9326,,,,,,,
7/7/1985,9114,,,,,,,
7/8/1985,11340,,,,,,,
7/9/1985,11882,,,,,,,
7/10/1985,11640,,,,,,,
7/11/1985,11148,,,,,,,
7/12/1985,11459,,,,,,,
7/13/1985,9180,,,,,,,
7/14/1985,8965,,,,,,,
7/15/1985,11414,,,,,,,
7/16/1985,11685,,,,,,,
7/17/1985,11243,,,,,,,
7/18/1985,11231,,,,,,,
7/19/1985,11484,,,,,,,
7/20/1985,9375,,,,,,,
7/21/1985,8914,,,,,,,
7/22/1985,11164,,,,,,,
7/23/1985,11489,,,,,,,
7/24/1985,11100,,,,,,,
7/25/1985,11341,,,,,,,
7/26/1985,11399,,,,,,,
7/27/1985,9441,,,,,,,
7/28/1985,8941,,,,,,,
7/29/1985,11331,,,,,,,
7/30/1985,11707,,,,,,,
7/31/1985,11284,,,,,,,
8/1/1985,11202,,,,,,,
8/2/1985,11221,,,,,,,
8/3/1985,9413,,,,,,,
8/4/1985,8804,,,,,,,
8/5/1985,11160,,,,,,,
8/6/1985,11562,,,,,,,
8/7/1985,11442,,,,,,,
8/8/1985,11533,,,,,,,
8/9/1985,11542,,,,,,,
8/10/1985,9321,,,,,,,
8/11/1985,9027,,,,,,,
8/12/1985,11424,,,,,,,
8/13/1985,11636,,,,,,,
8/14/1985,11540,,,,,,,
8/15/1985,11746,,,,,,,
8/16/1985,11614,,,,,,,
8/17/1985,9680,,,,,,,
8/18/1985,9291,,,,,,,
8/19/1985,11314,,,,,,,
8/20/1985,11903,,,,,,,
8/21/1985,11384,,,,,,,
8/22/1985,11538,,,,,,,
8/23/1985,11434,,,,,,,
8/24/1985,9473,,,,,,,
8/25/1985,9128,,,,,,,
8/26/1985,11324,,,,,,,
8/27/1985,11780,,,,,,,
8/28/1985,11368,,,,,,,
8/29/1985,11515,,,,,,,
8/30/1985,11867,,,,,,,
8/31/1985,9832,,,,,,,
9/1/1985,9145,,,,,,,
9/2/1985,9183,,,,,,,
9/3/1985,11417,,,,,,,
9/4/1985,11985,,,,,,,
9/5/1985,11959,,,,,,,
9/6/1985,11925,,,,,,,
9/7/1985,9564,,,,,,,
9/8/1985,9072,,,,,,,
9/9/1985,11623,,,,,,,
9/10/1985,11828,,,,,,,
9/11/1985,11521,,,,,,,
9/12/1985,11958,,,,,,,
9/13/1985,11330,,,,,,,
9/14/1985,9542,,,,,,,
9/15/1985,9281,,,,,,,
9/16/1985,11849,,,,,,,
9/17/1985,12058,,,,,,,
9/18/1985,11819,,,,,,,
9/19/1985,12212,,,,,,,
9/20/1985,12118,,,,,,,
9/21/1985,10144,,,,,,,
9/22/1985,9798,,,,,,,
9/23/1985,11909,,,,,,,
9/24/1985,12396,,,,,,,
9/25/1985,11695,,,,,,,
9/26/1985,12038,,,,,,,
9/27/1985,11926,,,,,,,
9/28/1985,9584,,,,,,,
9/29/1985,9236,,,,,,,
9/30/1985,11560,,,,,,,
10/1/1985,11719,,,,,,,
10/2/1985,11365,,,,,,,
10/3/1985,11359,,,,,,,
10/4/1985,11810,,,,,,,
10/5/1985,9578,,,,,,,
10/6/1985,8928,,,,,,,
10/7/1985,11024,,,,,,,
10/8/1985,11358,,,,,,,
10/9/1985,10959,,,,,,,
10/10/1985,11057,,,,,,,
10/11/1985,11184,,,,,,,
10/12/1985,8948,,,,,,,
10/13/1985,8515,,,,,,,
10/14/1985,10651,,,,,,,
10/15/1985,11353,,,,,,,
10/16/1985,10784,,,,,,,
10/17/1985,10809,,,,,,,
10/18/1985,10849,,,,,,,
10/19/1985,8847,,,,,,,
10/20/1985,8481,,,,,,,
10/21/1985,10773,,,,,,,
10/22/1985,11023,,,,,,,
10/23/1985,10698,,,,,,,
10/24/1985,10657,,,,,,,
10/25/1985,10892,,,,,,,
10/26/1985,8721,,,,,,,
10/27/1985,8823,,,,,,,
10/28/1985,10510,,,,,,,
10/29/1985,10790,,,,,,,
10/30/1985,10666,,,,,,,
10/31/1985,10246,,,,,,,
11/1/1985,11095,,,,,,,
11/2/1985,8875,,,,,,,
11/3/1985,8442,,,,,,,
11/4/1985,10896,,,,,,,
11/5/1985,11119,,,,,,,
11/6/1985,10695,,,,,,,
11/7/1985,10865,,,,,,,
11/8/1985,10798,,,,,,,
11/9/1985,8788,,,,,,,
11/10/1985,8338,,,,,,,
11/11/1985,10348,,,,,,,
11/12/1985,10984,,,,,,,
11/13/1985,10505,,,,,,,
11/14/1985,10837,,,,,,,
11/15/1985,10971,,,,,,,
11/16/1985,8718,,,,,,,
11/17/1985,8545,,,,,,,
11/18/1985,10721,,,,,,,
11/19/1985,10800,,,,,,,
11/20/1985,10829,,,,,,,
11/21/1985,10638,,,,,,,
11/22/1985,11058,,,,,,,
11/23/1985,8814,,,,,,,
11/24/1985,8581,,,,,,,
11/25/1985,10816,,,,,,,
11/26/1985,11284,,,,,,,
11/27/1985,10766,,,,,,,
11/28/1985,8183,,,,,,,
11/29/1985,9922,,,,,,,
11/30/1985,8696,,,,,,,
12/1/1985,8549,,,,,,,
12/2/1985,10578,,,,,,,
12/3/1985,11263,,,,,,,
12/4/1985,10672,,,,,,,
12/5/1985,10604,,,,,,,
12/6/1985,10484,,,,,,,
12/7/1985,8535,,,,,,,
12/8/1985,8394,,,,,,,
12/9/1985,10607,,,,,,,
12/10/1985,10974,,,,,,,
12/11/1985,10433,,,,,,,
12/12/1985,10610,,,,,,,
12/13/1985,10145,,,,,,,
12/14/1985,8706,,,,,,,
12/15/1985,8253,,,,,,,
12/16/1985,10987,,,,,,,
12/17/1985,11453,,,,,,,
12/18/1985,10983,,,,,,,
12/19/1985,10917,,,,,,,
12/20/1985,11308,,,,,,,
12/21/1985,8916,,,,,,,
12/22/1985,8259,,,,,,,
12/23/1985,9859,,,,,,,
12/24/1985,9203,,,,,,,
12/25/1985,8031,,,,,,,
12/26/1985,10022,,,,,,,
12/27/1985,11484,,,,,,,
12/28/1985,9248,,,,,,,
12/29/1985,8526,,,,,,,
12/30/1985,11644,,,,,,,
12/31/1985,11485,,,,,,,
1/1/1986,8444,,,,,,,
1/2/1986,9446,,,,,,,
1/3/1986,10327,,,,,,,
1/4/1986,8807,,,,,,,
1/5/1986,8397,,,,,,,
1/6/1986,10293,,,,,,,
1/7/1986,10716,,,,,,,
1/8/1986,10065,,,,,,,
1/9/1986,10056,,,,,,,
1/10/1986,10659,,,,,,,
1/11/1986,8870,,,,,,,
1/12/1986,8274,,,,,,,
1/13/1986,10206,,,,,,,
1/14/1986,10739,,,,,,,
1/15/1986,10403,,,,,,,
1/16/1986,10387,,,,,,,
1/17/1986,10674,,,,,,,
1/18/1986,8843,,,,,,,
1/19/1986,8354,,,,,,,
1/20/1986,10489,,,,,,,
1/21/1986,10856,,,,,,,
1/22/1986,10398,,,,,,,
1/23/1986,10388,,,,,,,
1/24/1986,10511,,,,,,,
1/25/1986,9021,,,,,,,
1/26/1986,8328,,,,,,,
1/27/1986,10459,,,,,,,
1/28/1986,10650,,,,,,,
1/29/1986,10442,,,,,,,
1/30/1986,10376,,,,,,,
1/31/1986,10638,,,,,,,
2/1/1986,8736,,,,,,,
2/2/1986,8542,,,,,,,
2/3/1986,10403,,,,,,,
2/4/1986,10765,,,,,,,
2/5/1986,10219,,,,,,,
2/6/1986,10606,,,,,,,
2/7/1986,10638,,,,,,,
2/8/1986,8759,,,,,,,
2/9/1986,8471,,,,,,,
2/10/1986,10558,,,,,,,
2/11/1986,10747,,,,,,,
2/12/1986,10571,,,,,,,
2/13/1986,10442,,,,,,,
2/14/1986,11412,,,,,,,
2/15/1986,8927,,,,,,,
2/16/1986,8413,,,,,,,
2/17/1986,10237,,,,,,,
2/18/1986,10919,,,,,,,
2/19/1986,10869,,,,,,,
2/20/1986,10654,,,,,,,
2/21/1986,10820,,,,,,,
2/22/1986,8969,,,,,,,
2/23/1986,8383,,,,,,,
2/24/1986,10563,,,,,,,
2/25/1986,10891,,,,,,,
2/26/1986,10716,,,,,,,
2/27/1986,10672,,,,,,,
2/28/1986,10883,,,,,,,
3/1/1986,8776,,,,,,,
3/2/1986,8334,,,,,,,
3/3/1986,10671,,,,,,,
3/4/1986,10926,,,,,,,
3/5/1986,10651,,,,,,,
3/6/1986,10783,,,,,,,
3/7/1986,11033,,,,,,,
3/8/1986,8763,,,,,,,
3/9/1986,8240,,,,,,,
3/10/1986,10839,,,,,,,
3/11/1986,10958,,,,,,,
3/12/1986,10744,,,,,,,
3/13/1986,10522,,,,,,,
3/14/1986,10897,,,,,,,
3/15/1986,8854,,,,,,,
3/16/1986,8432,,,,,,,
3/17/1986,10670,,,,,,,
3/18/1986,10865,,,,,,,
3/19/1986,10710,,,,,,,
3/20/1986,10743,,,,,,,
3/21/1986,10984,,,,,,,
3/22/1986,8554,,,,,,,
3/23/1986,8387,,,,,,,
3/24/1986,10542,,,,,,,
3/25/1986,11144,,,,,,,
3/26/1986,10872,,,,,,,
3/27/1986,11081,,,,,,,
3/28/1986,10813,,,,,,,
3/29/1986,8817,,,,,,,
3/30/1986,8572,,,,,,,
3/31/1986,10569,,,,,,,
4/1/1986,10569,,,,,,,
4/2/1986,10683,,,,,,,
4/3/1986,11000,,,,,,,
4/4/1986,10807,,,,,,,
4/5/1986,8944,,,,,,,
4/6/1986,8289,,,,,,,
4/7/1986,10720,,,,,,,
4/8/1986,11217,,,,,,,
4/9/1986,10656,,,,,,,
4/10/1986,10621,,,,,,,
4/11/1986,10486,,,,,,,
4/12/1986,8608,,,,,,,
4/13/1986,8295,,,,,,,
4/14/1986,10658,,,,,,,
4/15/1986,10876,,,,,,,
4/16/1986,10609,,,,,,,
4/17/1986,10664,,,,,,,
4/18/1986,10549,,,,,,,
4/19/1986,8679,,,,,,,
4/20/1986,8382,,,,,,,
4/21/1986,10447,,,,,,,
4/22/1986,10896,,,,,,,
4/23/1986,10341,,,,,,,
4/24/1986,10572,,,,,,,
4/25/1986,10988,,,,,,,
4/26/1986,9023,,,,,,,
4/27/1986,8167,,,,,,,
4/28/1986,10820,,,,,,,
4/29/1986,11003,,,,,,,
4/30/1986,10881,,,,,,,
5/1/1986,10962,,,,,,,
5/2/1986,10821,,,,,,,
5/3/1986,8524,,,,,,,
5/4/1986,7921,,,,,,,
5/5/1986,10494,,,,,,,
5/6/1986,11018,,,,,,,
5/7/1986,10640,,,,,,,
5/8/1986,10517,,,,,,,
5/9/1986,10813,,,,,,,
5/10/1986,8835,,,,,,,
5/11/1986,8358,,,,,,,
5/12/1986,10637,,,,,,,
5/13/1986,10959,,,,,,,
5/14/1986,10750,,,,,,,
5/15/1986,10886,,,,,,,
5/16/1986,11116,,,,,,,
5/17/1986,8880,,,,,,,
5/18/1986,8602,,,,,,,
5/19/1986,10785,,,,,,,
5/20/1986,11221,,,,,,,
5/21/1986,10719,,,,,,,
5/22/1986,10781,,,,,,,
5/23/1986,11284,,,,,,,
5/24/1986,8937,,,,,,,
5/25/1986,8442,,,,,,,
5/26/1986,8838,,,,,,,
5/27/1986,11086,,,,,,,
5/28/1986,11454,,,,,,,
5/29/1986,11348,,,,,,,
5/30/1986,11560,,,,,,,
5/31/1986,9131,,,,,,,
6/1/1986,8579,,,,,,,
6/2/1986,10757,,,,,,,
6/3/1986,10785,,,,,,,
6/4/1986,10762,,,,,,,
6/5/1986,10923,,,,,,,
6/6/1986,11010,,,,,,,
6/7/1986,8664,,,,,,,
6/8/1986,8405,,,,,,,
6/9/1986,10632,,,,,,,
6/10/1986,10879,,,,,,,
6/11/1986,10998,,,,,,,
6/12/1986,11111,,,,,,,
6/13/1986,10411,,,,,,,
6/14/1986,8643,,,,,,,
6/15/1986,8528,,,,,,,
6/16/1986,11051,,,,,,,
6/17/1986,11361,,,,,,,
6/18/1986,10692,,,,,,,
6/19/1986,10676,,,,,,,
6/20/1986,11154,,,,,,,
6/21/1986,8857,,,,,,,
6/22/1986,8473,,,,,,,
6/23/1986,10968,,,,,,,
6/24/1986,11532,,,,,,,
6/25/1986,11038,,,,,,,
6/26/1986,11100,,,,,,,
6/27/1986,11286,,,,,,,
6/28/1986,9128,,,,,,,
6/29/1986,8718,,,,,,,
6/30/1986,10890,,,,,,,
7/1/1986,11545,,,,,,,
7/2/1986,11413,,,,,,,
7/3/1986,11306,,,,,,,
7/4/1986,9019,,,,,,,
7/5/1986,9111,,,,,,,
7/6/1986,8665,,,,,,,
7/7/1986,11367,,,,,,,
7/8/1986,12051,,,,,,,
7/9/1986,11404,,,,,,,
7/10/1986,11684,,,,,,,
7/11/1986,11405,,,,,,,
7/12/1986,9182,,,,,,,
7/13/1986,8789,,,,,,,
7/14/1986,11133,,,,,,,
7/15/1986,11627,,,,,,,
7/16/1986,11334,,,,,,,
7/17/1986,11378,,,,,,,
7/18/1986,11572,,,,,,,
7/19/1986,9421,,,,,,,
7/20/1986,9050,,,,,,,
7/21/1986,11200,,,,,,,
7/22/1986,12263,,,,,,,
7/23/1986,11540,,,,,,,
7/24/1986,11322,,,,,,,
7/25/1986,11801,,,,,,,
7/26/1986,9386,,,,,,,
7/27/1986,8959,,,,,,,
7/28/1986,11372,,,,,,,
7/29/1986,11896,,,,,,,
7/30/1986,11418,,,,,,,
7/31/1986,11298,,,,,,,
8/1/1986,11686,,,,,,,
8/2/1986,9357,,,,,,,
8/3/1986,8875,,,,,,,
8/4/1986,11264,,,,,,,
8/5/1986,11655,,,,,,,
8/6/1986,11643,,,,,,,
8/7/1986,11413,,,,,,,
8/8/1986,11733,,,,,,,
8/9/1986,9560,,,,,,,
8/10/1986,8924,,,,,,,
8/11/1986,11216,,,,,,,
8/12/1986,11685,,,,,,,
8/13/1986,11158,,,,,,,
8/14/1986,11340,,,,,,,
8/15/1986,11651,,,,,,,
8/16/1986,9552,,,,,,,
8/17/1986,9135,,,,,,,
8/18/1986,11258,,,,,,,
8/19/1986,11833,,,,,,,
8/20/1986,11768,,,,,,,
8/21/1986,11509,,,,,,,
8/22/1986,11554,,,,,,,
8/23/1986,9491,,,,,,,
8/24/1986,8940,,,,,,,
8/25/1986,11333,,,,,,,
8/26/1986,11819,,,,,,,
8/27/1986,11680,,,,,,,
8/28/1986,11462,,,,,,,
8/29/1986,11717,,,,,,,
8/30/1986,9211,,,,,,,
8/31/1986,8842,,,,,,,
9/1/1986,8948,,,,,,,
9/2/1986,11277,,,,,,,
9/3/1986,11840,,,,,,,
9/4/1986,11737,,,,,,,
9/5/1986,11884,,,,,,,
9/6/1986,9685,,,,,,,
9/7/1986,9044,,,,,,,
9/8/1986,11221,,,,,,,
9/9/1986,11877,,,,,,,
9/10/1986,11443,,,,,,,
9/11/1986,11704,,,,,,,
9/12/1986,12011,,,,,,,
9/13/1986,9596,,,,,,,
9/14/1986,9167,,,,,,,
9/15/1986,11763,,,,,,,
9/16/1986,12301,,,,,,,
9/17/1986,11757,,,,,,,
9/18/1986,12011,,,,,,,
9/19/1986,12237,,,,,,,
9/20/1986,9906,,,,,,,
9/21/1986,9483,,,,,,,
9/22/1986,12156,,,,,,,
9/23/1986,12235,,,,,,,
9/24/1986,12062,,,,,,,
9/25/1986,12281,,,,,,,
9/26/1986,12412,,,,,,,
9/27/1986,9783,,,,,,,
9/28/1986,9171,,,,,,,
9/29/1986,11731,,,,,,,
9/30/1986,11859,,,,,,,
10/1/1986,11704,,,,,,,
10/2/1986,11536,,,,,,,
10/3/1986,11446,,,,,,,
10/4/1986,9282,,,,,,,
10/5/1986,8799,,,,,,,
10/6/1986,10979,,,,,,,
10/7/1986,11500,,,,,,,
10/8/1986,11013,,,,,,,
10/9/1986,10859,,,,,,,
10/10/1986,11168,,,,,,,
10/11/1986,8775,,,,,,,
10/12/1986,8217,,,,,,,
10/13/1986,10322,,,,,,,
10/14/1986,11030,,,,,,,
10/15/1986,11085,,,,,,,
10/16/1986,10867,,,,,,,
10/17/1986,11004,,,,,,,
10/18/1986,8710,,,,,,,
10/19/1986,8218,,,,,,,
10/20/1986,10445,,,,,,,
10/21/1986,10981,,,,,,,
10/22/1986,10589,,,,,,,
10/23/1986,10526,,,,,,,
10/24/1986,10736,,,,,,,
10/25/1986,8580,,,,,,,
10/26/1986,8562,,,,,,,
10/27/1986,10522,,,,,,,
10/28/1986,10796,,,,,,,
10/29/1986,10594,,,,,,,
10/30/1986,10504,,,,,,,
10/31/1986,10122,,,,,,,
11/1/1986,8717,,,,,,,
11/2/1986,8209,,,,,,,
11/3/1986,10593,,,,,,,
11/4/1986,11064,,,,,,,
11/5/1986,10471,,,,,,,
11/6/1986,10626,,,,,,,
11/7/1986,10680,,,,,,,
11/8/1986,8758,,,,,,,
11/9/1986,8339,,,,,,,
11/10/1986,10403,,,,,,,
11/11/1986,10875,,,,,,,
11/12/1986,10599,,,,,,,
11/13/1986,10245,,,,,,,
11/14/1986,10668,,,,,,,
11/15/1986,8465,,,,,,,
11/16/1986,8213,,,,,,,
11/17/1986,10534,,,,,,,
11/18/1986,11046,,,,,,,
11/19/1986,10590,,,,,,,
11/20/1986,10541,,,,,,,
11/21/1986,10856,,,,,,,
11/22/1986,8442,,,,,,,
11/23/1986,8186,,,,,,,
11/24/1986,10601,,,,,,,
11/25/1986,11101,,,,,,,
11/26/1986,10458,,,,,,,
11/27/1986,8015,,,,,,,
11/28/1986,9724,,,,,,,
11/29/1986,8362,,,,,,,
11/30/1986,8190,,,,,,,
12/1/1986,10612,,,,,,,
12/2/1986,11106,,,,,,,
12/3/1986,10650,,,,,,,
12/4/1986,10280,,,,,,,
12/5/1986,10441,,,,,,,
12/6/1986,8295,,,,,,,
12/7/1986,8087,,,,,,,
12/8/1986,10446,,,,,,,
12/9/1986,10963,,,,,,,
12/10/1986,10619,,,,,,,
12/11/1986,10403,,,,,,,
12/12/1986,10678,,,,,,,
12/13/1986,8502,,,,,,,
12/14/1986,8080,,,,,,,
12/15/1986,10866,,,,,,,
12/16/1986,11389,,,,,,,
12/17/1986,11217,,,,,,,
12/18/1986,11187,,,,,,,
12/19/1986,11628,,,,,,,
12/20/1986,8688,,,,,,,
12/21/1986,8146,,,,,,,
12/22/1986,10589,,,,,,,
12/23/1986,10533,,,,,,,
12/24/1986,9097,,,,,,,
12/25/1986,8107,,,,,,,
12/26/1986,10417,,,,,,,
12/27/1986,8821,,,,,,,
12/28/1986,8286,,,,,,,
12/29/1986,11298,,,,,,,
12/30/1986,12237,,,,,,,
12/31/1986,11388,,,,,,,
1/1/1987,8343,,,,,,,
1/2/1987,9530,,,,,,,
